run_id,converged,final_nll,elapsed_time,n2,N2,k_max,tau,r21,r23,R21,R23,burst_size,n_inner,alpha,beta_k,beta_tau,n2_truth,N2_truth,k_max_truth,tau_truth,r21_truth,r23_truth,R21_truth,R23_truth,burst_size_truth,n_inner_truth,alpha_truth,beta_k_truth,beta_tau_truth
78,True,36867.41930498161,28065.336503744125,3.867334627873584,371.00030414913755,0.008429783352844764,40.08172359567092,4.574760304110131,0.5491272326633649,2.906399565839073,2.383283901704751,39.463481757956224,66.99262849843998,0.941034143984327,0.6422193813428048,2.295007033969333,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
69,True,36820.0107908364,28121.517865419388,2.2815952661562893,341.6413000689352,0.027861753613849616,52.27393414341432,3.9679029657345843,1.5104261605044373,1.7772881694718845,3.6765168573395197,27.498204611324738,3.1631689941068117,0.8383581675297,0.6287440367309316,2.106168304988636,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
23,True,36770.43508690612,28141.23962855339,3.445918939970806,293.18386984954236,0.014935253623605024,25.392364658304658,1.0096283717758117,2.201767472532491,1.9997617940650048,4.480016518832818,40.710806985544906,47.85599118378404,1.1323885031587864,0.6731488748726389,2.89258620726577,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
53,True,36867.41930498161,28660.680839300156,3.867334627873584,371.00030414913755,0.008429783352844764,40.08172359567092,4.574760304110131,0.5491272326633649,2.906399565839073,2.383283901704751,39.463481757956224,66.99262849843998,0.941034143984327,0.6422193813428048,2.295007033969333,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
75,True,36814.15513354346,28690.45635652542,1.4522630225046136,179.23522553868077,0.02213669120316771,128.08416573987708,1.7208704574010216,1.2509727967118078,1.511527092088551,3.161875382686487,21.116066814641982,51.01031445162596,1.3363666279758981,0.24972588648428773,2.2807524206350176,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
64,True,36773.35087399183,29084.087183237076,6.43003980099085,341.2910117913797,0.011904161905504161,63.409099548155936,0.5131751325938994,1.5427367385406945,1.0198963735576108,2.765448384859218,21.79573801594159,31.571522135527964,1.7269989032752202,0.5722690358229167,2.0377611871007764,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
47,True,36827.150317464504,29501.352980852127,8.550316054136378,253.05150731321163,0.020880174800301802,159.50529591247587,4.597181389282284,2.1213719091594596,1.7567960060178711,2.7624585959550596,14.9879373317111,93.87636873633235,0.690393230624133,0.20548333907469252,2.3705888473070487,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
46,True,36773.35087399183,30053.309749364853,6.43003980099085,341.2910117913797,0.011904161905504161,63.409099548155936,0.5131751325938994,1.5427367385406945,1.0198963735576108,2.765448384859218,21.79573801594159,31.571522135527964,1.7269989032752202,0.5722690358229167,2.0377611871007764,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
65,True,36773.35087399183,30372.419182538986,6.43003980099085,341.2910117913797,0.011904161905504161,63.409099548155936,0.5131751325938994,1.5427367385406945,1.0198963735576108,2.765448384859218,21.79573801594159,31.571522135527964,1.7269989032752202,0.5722690358229167,2.0377611871007764,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
63,True,36781.4086282754,30405.583841323853,17.616699445242382,418.583418838208,0.0073204167080999985,56.20524965807947,4.912715528553663,2.8834692049633106,1.8500546677518286,2.1588287119440044,18.258905285153364,20.511777870943927,0.9986227145783317,0.6542922144292275,2.6481795225396056,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
70,True,36781.4086282754,30616.57527065277,17.616699445242382,418.583418838208,0.0073204167080999985,56.20524965807947,4.912715528553663,2.8834692049633106,1.8500546677518286,2.1588287119440044,18.258905285153364,20.511777870943927,0.9986227145783317,0.6542922144292275,2.6481795225396056,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
51,True,36781.4086282754,31357.685498952866,17.616699445242382,418.583418838208,0.0073204167080999985,56.20524965807947,4.912715528553663,2.8834692049633106,1.8500546677518286,2.1588287119440044,18.258905285153364,20.511777870943927,0.9986227145783317,0.6542922144292275,2.6481795225396056,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
59,True,36781.4086282754,32240.915417671204,17.616699445242382,418.583418838208,0.0073204167080999985,56.20524965807947,4.912715528553663,2.8834692049633106,1.8500546677518286,2.1588287119440044,18.258905285153364,20.511777870943927,0.9986227145783317,0.6542922144292275,2.6481795225396056,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
38,True,36894.00747467589,33452.22932386398,1.9603110594334705,174.6829525379076,0.0397253678296044,190.8403717546717,0.849345183624342,0.26374675388716584,1.5244059695038596,2.545397133698814,13.934199601965929,45.48409151885916,1.538945635820268,0.2362411803824611,2.5163743828993765,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
44,True,36894.00747467589,34026.66472744942,1.9603110594334705,174.6829525379076,0.0397253678296044,190.8403717546717,0.849345183624342,0.26374675388716584,1.5244059695038596,2.545397133698814,13.934199601965929,45.48409151885916,1.538945635820268,0.2362411803824611,2.5163743828993765,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
