run_id,converged,final_nll,elapsed_time,n2,N2,k_max,tau,r21,r23,R21,R23,burst_size,n_inner,alpha,beta_k,beta_tau,n2_truth,N2_truth,k_max_truth,tau_truth,r21_truth,r23_truth,R21_truth,R23_truth,burst_size_truth,n_inner_truth,alpha_truth,beta_k_truth,beta_tau_truth
18,True,18476.562863507294,7157.1441016197205,4.030121500341941,167.7732877458298,0.012839122934312157,156.53434377848762,4.683269203818995,2.456403982690564,1.5605500762938234,3.235581444605979,37.02324851774688,67.70888718323297,0.6010330963434766,0.3795376878141571,2.0852640166455227,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
41,True,18487.736841478956,7511.698493242264,6.990932825545351,83.81561811782726,0.022019441562455163,163.71144014501397,3.84949419609396,1.558095329621646,1.827678352826584,3.098548909366829,23.866960621658748,28.30007787334377,1.2146532217613109,0.3657297598243163,2.2545891966130776,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
10,True,18438.716824012376,8893.215265989304,6.650189741075624,168.71414707094974,0.020218777971772732,205.60542924850694,2.1924189750144056,1.4381190101818182,1.2369957849237394,1.8499343466764195,29.583522683097613,88.7255510875151,1.2615599221910163,0.39179280903283975,2.2970685405880955,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
20,True,18476.562863507294,8903.600144147873,4.030121500341941,167.7732877458298,0.012839122934312157,156.53434377848762,4.683269203818995,2.456403982690564,1.5605500762938234,3.235581444605979,37.02324851774688,67.70888718323297,0.6010330963434766,0.3795376878141571,2.0852640166455227,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
3,True,18487.736841478956,9011.748625278473,6.990932825545351,83.81561811782726,0.022019441562455163,163.71144014501397,3.84949419609396,1.558095329621646,1.827678352826584,3.098548909366829,23.866960621658748,28.30007787334377,1.2146532217613109,0.3657297598243163,2.2545891966130776,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
75,True,18476.562863507294,9221.1513402462,4.030121500341941,167.7732877458298,0.012839122934312157,156.53434377848762,4.683269203818995,2.456403982690564,1.5605500762938234,3.235581444605979,37.02324851774688,67.70888718323297,0.6010330963434766,0.3795376878141571,2.0852640166455227,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
50,True,18476.562863507294,9717.286665201187,4.030121500341941,167.7732877458298,0.012839122934312157,156.53434377848762,4.683269203818995,2.456403982690564,1.5605500762938234,3.235581444605979,37.02324851774688,67.70888718323297,0.6010330963434766,0.3795376878141571,2.0852640166455227,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
12,True,18476.562863507294,9888.084799051285,4.030121500341941,167.7732877458298,0.012839122934312157,156.53434377848762,4.683269203818995,2.456403982690564,1.5605500762938234,3.235581444605979,37.02324851774688,67.70888718323297,0.6010330963434766,0.3795376878141571,2.0852640166455227,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
73,True,18464.39973668565,10651.334647655487,11.384232108841834,382.83176244605716,0.02830455489558031,239.88830241558188,2.788704928187243,0.5225893921394196,1.8599499332250815,1.8525996462444572,36.45887794101349,51.6647573982153,1.5090256640568147,0.39869565879843205,2.4492538607833367,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
35,True,18477.859227332126,11116.651101112366,15.67864628648855,219.70974999994445,0.016226109037367244,213.6007319300016,3.162614119526099,1.3033165319311921,1.371170157233679,3.2032134703066677,47.13175967494767,43.04828833966597,1.152834125080632,0.35532578317784547,2.3908562413463548,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
30,True,18368.358643998305,11430.232985019684,4.264562323501321,221.9353399208157,0.0090108100464548,50.9154199176362,3.0675007646357786,1.5805933812090847,1.6618894295333733,3.8722737330065353,25.911042692616437,35.33696241797213,1.5869369789367354,0.7541298657101528,2.190557678467338,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
9,True,18482.332253635803,11659.141524791718,3.1830212744787962,180.99711273430745,0.03804666298261178,193.9126337603181,4.18689277186479,0.38144184220965593,2.513224817543964,1.6255671349201335,40.241370378040784,14.813848968349404,1.2520818744156672,0.4528014297865559,2.8304016797751324,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
21,True,18428.99823649662,11727.509309053421,4.501188988889661,256.88633580766333,0.011868138540615948,66.27059694940795,1.4167490639003189,0.5855679021427322,1.2517404461118458,3.0908749694965505,26.37876616354474,7.7198497196240154,1.320204958904794,0.8053279295651604,2.4015998389712703,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
43,True,18368.358643998305,12081.712665319443,4.264562323501321,221.9353399208157,0.0090108100464548,50.9154199176362,3.0675007646357786,1.5805933812090847,1.6618894295333733,3.8722737330065353,25.911042692616437,35.33696241797213,1.5869369789367354,0.7541298657101528,2.190557678467338,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
53,True,18519.611620190037,12622.483797550201,5.563424433488485,177.27231945594127,0.02487572627667143,157.16018035225153,1.9945877844100592,1.094745588869131,1.3860686244053986,3.356308643862048,14.119302054031053,77.91718193788415,0.6359259420554662,0.27761584902636127,2.3131441564360706,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
48,True,18437.332456336506,12855.472898483276,5.573264899098166,182.01669940029234,0.008158002947706806,45.74766190829236,4.175092091881934,1.0118211686622223,2.1878123150608535,2.8878313476141826,24.191956692472644,33.06470321935912,1.728202458784569,0.8783263596099716,2.647705510711704,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
64,True,18423.94069615222,12912.845640182495,3.5999454193390816,456.7780810921578,0.009710073013472535,49.395868319926265,3.5208975724818186,1.2941605338167068,1.0525397674128747,2.4223076519878983,22.121648144017275,73.20873171430573,1.2504181172973199,0.7703873280124971,2.384076557267689,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
32,True,18437.332456336506,12950.753523349762,5.573264899098166,182.01669940029234,0.008158002947706806,45.74766190829236,4.175092091881934,1.0118211686622223,2.1878123150608535,2.8878313476141826,24.191956692472644,33.06470321935912,1.728202458784569,0.8783263596099716,2.647705510711704,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
29,True,18416.285370610458,13026.561459302902,10.057649908414358,295.6314999746741,0.004440690964108936,58.63342464878524,4.408791469986108,0.9459597821745307,1.911221527043017,1.8993494495121839,33.45672399289289,90.04377240570307,1.1691151198833238,0.7221754805022992,2.5050152595934554,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
6,True,18464.39973668565,13035.51163482666,11.384232108841834,382.83176244605716,0.02830455489558031,239.88830241558188,2.788704928187243,0.5225893921394196,1.8599499332250815,1.8525996462444572,36.45887794101349,51.6647573982153,1.5090256640568147,0.39869565879843205,2.4492538607833367,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
37,True,18464.39973668565,13214.28793644905,11.384232108841834,382.83176244605716,0.02830455489558031,239.88830241558188,2.788704928187243,0.5225893921394196,1.8599499332250815,1.8525996462444572,36.45887794101349,51.6647573982153,1.5090256640568147,0.39869565879843205,2.4492538607833367,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
70,True,18437.332456336506,13297.970987558365,5.573264899098166,182.01669940029234,0.008158002947706806,45.74766190829236,4.175092091881934,1.0118211686622223,2.1878123150608535,2.8878313476141826,24.191956692472644,33.06470321935912,1.728202458784569,0.8783263596099716,2.647705510711704,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
42,True,18447.5044951534,13373.171306610107,2.1329004916310073,142.3211149242136,0.024691989311249926,166.2434276867883,4.512794102345946,0.5033953800626483,2.7227922749491347,4.053232782377444,43.25100959454848,50.75421282075136,0.8057913166155358,0.34673207738585676,2.157306499900242,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
46,True,18386.09096765371,14283.817129850388,6.643959893431203,330.6854960090519,0.012006524715269938,46.19396390462997,4.626622321211973,2.9985748002146138,1.7381520488216147,4.429226217438323,44.32074663497758,6.821924522687162,1.598602046318681,0.710987527582662,2.128397812047541,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
27,True,18459.668078660536,14314.385647058487,3.568035103658672,233.1514536733135,0.016018143928005844,129.35673000604552,3.9462882249145306,3.7668642441825737,1.1423151382437997,2.6834485830219945,21.517015888211894,38.449128994603335,1.266684846290798,0.36725061630777256,2.445869247695783,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
8,True,18482.332253635803,15135.528857469559,3.1830212744787962,180.99711273430745,0.03804666298261178,193.9126337603181,4.18689277186479,0.38144184220965593,2.513224817543964,1.6255671349201335,40.241370378040784,14.813848968349404,1.2520818744156672,0.4528014297865559,2.8304016797751324,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
38,True,18423.94069615222,15278.75640130043,3.5999454193390816,456.7780810921578,0.009710073013472535,49.395868319926265,3.5208975724818186,1.2941605338167068,1.0525397674128747,2.4223076519878983,22.121648144017275,73.20873171430573,1.2504181172973199,0.7703873280124971,2.384076557267689,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
7,True,18386.09096765371,15308.968798160553,6.643959893431203,330.6854960090519,0.012006524715269938,46.19396390462997,4.626622321211973,2.9985748002146138,1.7381520488216147,4.429226217438323,44.32074663497758,6.821924522687162,1.598602046318681,0.710987527582662,2.128397812047541,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
71,True,18503.996474025014,15358.998116970062,8.951761907672559,132.45382055115226,0.009136727289173363,117.5505940902655,4.675951995031595,2.3768437669256532,1.6352027406162533,4.122638846809129,28.374515414316427,74.43097592986118,0.742766651410712,0.29935869115637714,2.008067943505643,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
49,True,18404.183364087374,15397.161550998688,11.571112947536253,431.3837292674534,0.0072569430153767295,74.46632336792293,1.9364595083118927,3.0200626553797574,1.5782915605614058,2.970703316392393,22.833870443427458,45.04981480303406,1.1766950990458669,0.8580364435082155,2.3966561186915563,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
60,True,18464.60066197726,15471.30345916748,5.879187335578877,415.06670835565404,0.006416269717920473,47.54175596990194,4.20558870451317,1.604732669394673,1.5044889010536568,1.5814511800030497,30.17819228739543,60.96835323062397,1.4813797989083841,0.5892205543838116,2.3965593199219075,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
17,True,18528.393420313438,15563.391383647919,10.90395977272952,254.25155869902846,0.015341022222450436,189.4851718553275,3.9567680433273082,1.2877059768411985,2.7175667007240727,3.4350972995970643,30.13392673876887,93.93947566024502,0.8685030648440245,0.25784417439876817,2.2620278698202467,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
