fold,train_emd,val_emd,params
1,91.5701063854196,142.30640108241772,"[2.656598215920557, 822.3684441427669, 0.004999691378300107, 1.338831939038287, 2.046501251333081, 0.6715309336478446, 3.7651409090412336, 21.838715408562248, 0.5242606465993712, 0.43967112336524217]"
2,96.5218765579687,104.65015488926291,"[14.908500587328662, 1925.9022193960623, 0.002464414869249719, 2.5603895834604775, 0.5085722822719319, 0.6511062177147859, 4.252283366366121, 42.931919860159574, 0.35947236944956634, 0.4607608276527385]"
3,96.29976780242171,113.3200892690196,"[5.041146347474466, 1364.6490995982713, 0.0036151908332199972, 1.1221615286122715, 1.3790444163221163, 0.5813571885544498, 4.011745560778011, 27.36361461414497, 0.4676736108406468, 0.4956368454819109]"
4,100.2563111546589,112.1713398134726,"[6.613619737692254, 1895.8285061647025, 0.0036788113502272055, 1.929259414795106, 2.3057088016761753, 0.6298781283645766, 3.974163786488397, 31.382853871047566, 0.1788343463320451, 0.4236812268403747]"
5,88.70317788587433,147.8552816303574,"[4.007304055934981, 1356.2905952562946, 0.006441884704367219, 2.9290233429887635, 1.4666522518494707, 0.5748332949439424, 3.910096363630836, 17.270477072090557, 0.324126488099417, 0.43158729718695577]"
