fold,train_emd,val_emd,params
1,122.41926461979514,175.66758982595823,"{""n2"": 1.8006929991641911, ""N2"": 66.99540733879462, ""k_max"": 0.037074003989048525, ""tau"": 2.733581676748788, ""r21"": 1.5809542585564014, ""r23"": 2.07608346359699, ""R21"": 1.1438212544374942, ""R23"": 2.2790758360732726, ""n_inner"": 31.231329418600332, ""alpha"": 0.691163248775966, ""beta_k"": 0.6423263168690718, ""beta_tau"": 1.627556364746113, ""beta_tau2"": 2.4311244167440074}"
2,129.4620156690034,127.40256254312654,"{""n2"": 1.2547083927019713, ""N2"": 585.0267474201115, ""k_max"": 0.04591003876383119, ""tau"": 4.0233349847404245, ""r21"": 0.4109481582773866, ""r23"": 0.5417814160048477, ""R21"": 0.8629410640743918, ""R23"": 1.4942672227272544, ""n_inner"": 59.93586334227454, ""alpha"": 0.6570789037871531, ""beta_k"": 0.7398613077121774, ""beta_tau"": 2.253175272569559, ""beta_tau2"": 1.8768547958514663}"
3,127.91643700356228,138.11278709843418,"{""n2"": 0.5519343734042579, ""N2"": 412.2309062929157, ""k_max"": 0.04841979550713797, ""tau"": 3.7185332605321535, ""r21"": 0.7937811181794436, ""r23"": 1.7930371530650597, ""R21"": 0.7909595104865237, ""R23"": 1.6263842393650485, ""n_inner"": 72.25719596718065, ""alpha"": 0.6304864945917734, ""beta_k"": 0.7174388985186064, ""beta_tau"": 2.4506900012602735, ""beta_tau2"": 2.805683911324362}"
4,130.5944730757227,133.33715479813526,"{""n2"": 0.5932906605359953, ""N2"": 494.13995715693557, ""k_max"": 0.04937388483342263, ""tau"": 3.465137577920877, ""r21"": 0.8990173308455289, ""r23"": 0.6015032776421301, ""R21"": 0.8223846280765215, ""R23"": 1.5280480361060367, ""n_inner"": 73.54233094683215, ""alpha"": 0.18202060827878805, ""beta_k"": 0.698341790046817, ""beta_tau"": 2.2872071941064434, ""beta_tau2"": 1.309173037025672}"
5,118.1588273601571,171.85450226585448,"{""n2"": 0.6711691585894677, ""N2"": 74.31484753919159, ""k_max"": 0.048772939769357, ""tau"": 1.4366688448575355, ""r21"": 0.3860582305510658, ""r23"": 1.6157823636602142, ""R21"": 0.7289251303350479, ""R23"": 2.17304168145039, ""n_inner"": 75.9573512594532, ""alpha"": 0.4960549038825276, ""beta_k"": 0.6953312512763312, ""beta_tau"": 1.8065315451460147, ""beta_tau2"": 1.4664369742819872}"
