fold,train_emd,val_emd,params
1,73.41062924070583,106.10180326923836,"{""n2"": 1.6236316899331733, ""N2"": 459.0347948147133, ""k_max"": 0.015235772440243857, ""tau"": 236.3253512425103, ""r21"": 1.2894156412236164, ""r23"": 2.135978079414808, ""R21"": 0.6919515434546285, ""R23"": 3.857907535020355, ""burst_size"": 21.673247763522344, ""alpha"": 0.4952687077352568, ""beta_k"": 0.2141735404410503, ""beta_tau"": 2.3986642871229407, ""beta_tau2"": 12.373792603097655}"
2,69.11179529352606,96.52186093803118,"{""n2"": 0.7491257734630068, ""N2"": 173.0043333789178, ""k_max"": 0.01331832343294833, ""tau"": 216.96639921138046, ""r21"": 0.7466171628522904, ""r23"": 2.5011945074934268, ""R21"": 0.6466271957709572, ""R23"": 4.031188516003111, ""burst_size"": 29.447901104085485, ""alpha"": 0.3876184440648575, ""beta_k"": 0.2752071685907536, ""beta_tau"": 2.8531508776685257, ""beta_tau2"": 10.958248232855514}"
3,72.2002600003691,108.37288417672876,"{""n2"": 5.337732341963022, ""N2"": 482.53064874719894, ""k_max"": 0.007579435654767298, ""tau"": 184.59242319033527, ""r21"": 1.2258944179831688, ""r23"": 1.0137649722994526, ""R21"": 0.6128482474008501, ""R23"": 3.929061099136054, ""burst_size"": 42.62042243173054, ""alpha"": 0.30983452347329604, ""beta_k"": 0.22908879060582765, ""beta_tau"": 2.811116214827414, ""beta_tau2"": 14.627435003672256}"
4,60.11823926840624,96.10235261885371,"{""n2"": 39.46616363963753, ""N2"": 392.0596973208485, ""k_max"": 0.0028595459924733307, ""tau"": 93.21485012477359, ""r21"": 0.6872681047232991, ""r23"": 3.3788472939948284, ""R21"": 0.4946167903906369, ""R23"": 4.360047014151264, ""burst_size"": 25.972747521546303, ""alpha"": 0.5561543777050189, ""beta_k"": 0.3199680740016304, ""beta_tau"": 3.905217257861203, ""beta_tau2"": 16.30120023212406}"
5,69.24714156220948,114.20241834602064,"{""n2"": 2.532477405563366, ""N2"": 303.3171433051774, ""k_max"": 0.012965262917609847, ""tau"": 177.0715180957803, ""r21"": 0.6279916000827053, ""r23"": 2.36802836116835, ""R21"": 0.6448809739893022, ""R23"": 3.8497281665507574, ""burst_size"": 26.30518068196294, ""alpha"": 0.676525661748886, ""beta_k"": 0.19189296809162432, ""beta_tau"": 3.213840564237621, ""beta_tau2"": 12.955021478417954}"
