fold,train_emd,val_emd,params
1,124.31047666538258,167.03545294779894,"{""n2"": 0.5614843903416684, ""N2"": 804.4175923654504, ""k_max"": 0.045775795828809834, ""tau"": 4.302251599152644, ""r21"": 0.8125005644344978, ""r23"": 0.9123968977854238, ""R21"": 0.7944072568673863, ""R23"": 2.308207983339678, ""alpha"": 0.35333726980668806, ""beta_k"": 0.7103409319851182, ""beta_tau"": 2.6669215249838687, ""beta_tau2"": 2.3555805279437787}"
2,129.63973004101086,128.36783431211617,"{""n2"": 0.5434458161695019, ""N2"": 61.16689454443633, ""k_max"": 0.04690456173001029, ""tau"": 3.506151259271551, ""r21"": 1.6933564016387734, ""r23"": 1.9288450946359725, ""R21"": 0.692771504328266, ""R23"": 2.5241551837894924, ""alpha"": 0.6460422784146173, ""beta_k"": 0.7679468134354549, ""beta_tau"": 2.2574106789234785, ""beta_tau2"": 2.0263165622812154}"
3,127.21495870974805,138.05600037748462,"{""n2"": 1.0996887755908276, ""N2"": 614.5676864422386, ""k_max"": 0.04973401770919344, ""tau"": 1.236126638503233, ""r21"": 0.9831652446655557, ""r23"": 0.5068224363202629, ""R21"": 0.682982251054851, ""R23"": 2.367365996540246, ""alpha"": 0.23514575795841394, ""beta_k"": 0.6618207809610098, ""beta_tau"": 1.513382993765819, ""beta_tau2"": 2.684540560578414}"
4,129.74328552872402,134.74383302074585,"{""n2"": 1.060701655608817, ""N2"": 432.1033363127645, ""k_max"": 0.051581068526381946, ""tau"": 3.263994899178006, ""r21"": 0.9817879614932612, ""r23"": 0.8338546169882439, ""R21"": 0.7298407074147173, ""R23"": 2.6034444910718944, ""alpha"": 0.6954772911053095, ""beta_k"": 0.6576307561754051, ""beta_tau"": 2.6646560235674857, ""beta_tau2"": 1.2177151589784807}"
5,117.75238127578628,171.14634161792952,"{""n2"": 0.5687241587138381, ""N2"": 980.1353635609812, ""k_max"": 0.04955188607218289, ""tau"": 0.8223738703168151, ""r21"": 2.31081590217572, ""r23"": 1.2673869830634719, ""R21"": 0.7097820450802572, ""R23"": 2.399523968519404, ""alpha"": 0.6629349321411175, ""beta_k"": 0.6926127048184506, ""beta_tau"": 1.0646694883127032, ""beta_tau2"": 2.6341821689024676}"
