run_id,converged,final_nll,elapsed_time,n2,N2,k_max,tau,r21,r23,R21,R23,burst_size,n_inner,alpha,beta_k,beta_tau,n2_truth,N2_truth,k_max_truth,tau_truth,r21_truth,r23_truth,R21_truth,R23_truth,burst_size_truth,n_inner_truth,alpha_truth,beta_k_truth,beta_tau_truth
21,True,36756.2074075058,17451.379480600357,7.103558998066449,85.81651348598442,0.008799578719828796,35.59848254512721,4.569310317238521,2.4666292232698277,2.115588658772609,3.2035256128939147,18.228461621367302,22.630947234029954,0.7262790024263006,0.6865189069177855,2.237236832462693,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
39,True,36756.2074075058,17459.480051994324,7.103558998066449,85.81651348598442,0.008799578719828796,35.59848254512721,4.569310317238521,2.4666292232698277,2.115588658772609,3.2035256128939147,18.228461621367302,22.630947234029954,0.7262790024263006,0.6865189069177855,2.237236832462693,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
43,True,36756.2074075058,17663.946340322495,7.103558998066449,85.81651348598442,0.008799578719828796,35.59848254512721,4.569310317238521,2.4666292232698277,2.115588658772609,3.2035256128939147,18.228461621367302,22.630947234029954,0.7262790024263006,0.6865189069177855,2.237236832462693,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
10,True,36956.607414314574,18186.894297122955,5.757800071867388,206.25636808860367,0.039235141896345846,222.50468661523308,3.6963392986247405,1.6424113718972477,2.447360657611788,2.918826168117344,21.69123881398935,47.793031443186976,1.120197585621162,0.32718913999801236,2.078603425206617,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
11,True,36931.604213316125,18188.83327960968,3.258509059493539,291.76634497479256,0.009155350100399084,33.431187153803094,2.5185814987333788,4.40395711287049,1.232170491900118,2.96357510723868,31.158989350540544,50.31819136418544,0.5844824296288935,0.6470192518949854,2.871512344188322,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
52,True,36691.79355091123,18519.912838935852,3.6802060599891435,101.09308849287865,0.00628824910772665,2.973391191855981,3.0107494484453,0.8472792572985761,1.8005227483945396,4.0295715539240184,22.914175977922977,96.44577091169921,1.0681490479285876,0.9938063414229543,2.008677401585351,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
14,True,36885.99103220588,18558.312211751938,4.246623462298231,248.8674212831215,0.019723869095619993,57.687799328181676,2.085233031111459,3.2725265843162736,1.617122002276303,4.1595279089247725,29.998982419376457,12.026718899545386,0.4245457798430988,0.6931066445306584,2.3757389919457825,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
56,True,36969.004277011365,18611.356286287308,2.155598155141929,178.69606373708723,0.03614938008317446,181.7693161241441,2.214463200685613,2.743070260198242,1.2113031769568225,4.46444338339733,15.588395347201311,68.1734944372178,0.8674016651792105,0.3295098718343663,2.240355643067546,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
37,True,36969.004277011365,18667.04264330864,2.155598155141929,178.69606373708723,0.03614938008317446,181.7693161241441,2.214463200685613,2.743070260198242,1.2113031769568225,4.46444338339733,15.588395347201311,68.1734944372178,0.8674016651792105,0.3295098718343663,2.240355643067546,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
44,True,36969.004277011365,18709.15268588066,2.155598155141929,178.69606373708723,0.03614938008317446,181.7693161241441,2.214463200685613,2.743070260198242,1.2113031769568225,4.46444338339733,15.588395347201311,68.1734944372178,0.8674016651792105,0.3295098718343663,2.240355643067546,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
17,True,36969.004277011365,18873.396631479263,2.155598155141929,178.69606373708723,0.03614938008317446,181.7693161241441,2.214463200685613,2.743070260198242,1.2113031769568225,4.46444338339733,15.588395347201311,68.1734944372178,0.8674016651792105,0.3295098718343663,2.240355643067546,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
49,True,37007.045757795204,18907.66099214554,3.057517680049507,243.54011637382217,0.03255526846156506,129.34948338360837,1.4701091438947507,1.5132247949833058,1.2255656360321436,2.633622252523181,11.860114365995017,26.73535430469604,1.2441542687866667,0.3867023607232001,2.0046727659257315,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
54,True,37007.045757795204,19077.893548965454,3.057517680049507,243.54011637382217,0.03255526846156506,129.34948338360837,1.4701091438947507,1.5132247949833058,1.2255656360321436,2.633622252523181,11.860114365995017,26.73535430469604,1.2441542687866667,0.3867023607232001,2.0046727659257315,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
41,True,37018.901923557474,19398.233619213104,6.590274317423607,339.2134494098653,0.02107664195252695,168.22837990957692,2.1089215183950922,2.413572237455206,2.515239140536703,3.922624573434398,40.3528382179791,58.932882169616136,0.7816442507240776,0.3226377680456395,2.334003344046065,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
23,True,36981.23875255844,19713.862419128418,4.4764136753957136,151.69079464457576,0.025342617153286288,159.2879746939801,3.346325456826902,1.4382594270169753,1.4318118229578418,2.5498970470335225,14.300202881892819,85.59424344147382,1.0037714890990892,0.46831111050706353,2.073072197795262,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
35,True,36805.09307171634,20418.28864455223,2.523021037537659,56.70147217608448,0.011480800597619432,9.644401204988483,2.514605518706049,1.1094180774926417,1.921457435973508,4.697763564618711,38.261302118090626,2.1213143293812067,1.2416857481827543,0.7555522158587172,2.452783490471085,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
12,True,36931.55651847854,21140.54162788391,4.381705504424195,474.53793293064643,0.012507418635842697,41.145039438584675,2.5075587414490528,3.4261007883666643,1.1352210248263623,4.708056509211893,30.454583552453755,29.698418601635193,1.5381278589287115,0.5520968989179393,2.8380409545503245,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
58,True,36932.000261355475,21925.750106096268,4.661746346266391,301.94495498697,0.021045542311471408,36.84915362283361,2.3665345179613815,3.463524138084945,1.384456840243767,2.4546907599246555,15.353374780810071,6.010360630450216,0.8634747865767087,0.9938830044888504,2.9373078696862995,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
20,True,36929.85743093614,22088.348867416382,8.634983063152339,398.1349871589626,0.021738101037128556,217.46845295516823,3.8539028262648864,2.029062201891737,1.3719094688422215,1.8653271260920432,18.99218848404019,98.23444794696815,0.5731366767173807,0.24088423198040654,2.0464463193091267,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
42,True,36929.85743093614,22216.232028007507,8.634983063152339,398.1349871589626,0.021738101037128556,217.46845295516823,3.8539028262648864,2.029062201891737,1.3719094688422215,1.8653271260920432,18.99218848404019,98.23444794696815,0.5731366767173807,0.24088423198040654,2.0464463193091267,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
45,True,36799.0474930169,22663.833458185196,2.9886381710923393,186.58102455778328,0.014170986617492519,53.117090704473114,3.697610528277318,0.9000357453360612,1.8934006790002904,4.636953964763258,22.407330611704538,36.844376803368284,0.8172179820043144,0.8990337951918561,2.1905280855660587,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
3,True,36816.275158131764,22669.84098672867,6.36388416924621,377.72995235314914,0.019967524142370085,65.19118816995996,1.6357756322091401,4.4455651690101226,0.9047342418424511,3.0548562028292823,12.618588304860971,10.894659458698541,0.7258616127609634,0.697997586823676,2.405571356792284,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
32,True,36816.275158131764,22831.312397241592,6.36388416924621,377.72995235314914,0.019967524142370085,65.19118816995996,1.6357756322091401,4.4455651690101226,0.9047342418424511,3.0548562028292823,12.618588304860971,10.894659458698541,0.7258616127609634,0.697997586823676,2.405571356792284,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
46,True,36816.275158131764,22937.670226812363,6.36388416924621,377.72995235314914,0.019967524142370085,65.19118816995996,1.6357756322091401,4.4455651690101226,0.9047342418424511,3.0548562028292823,12.618588304860971,10.894659458698541,0.7258616127609634,0.697997586823676,2.405571356792284,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
57,True,36768.1811829612,23445.362592935562,14.57789898567982,335.8238480185149,0.007140357746918687,9.736158514113427,2.7028673518780524,2.501340429026554,2.0176997524561373,4.329508134452592,35.27307840591948,38.08533523886933,0.9177575036105,0.696345528327105,2.1409471877114385,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
29,True,36716.27900572482,27074.348293542862,11.24080663011109,235.48938643369823,0.011583803295351032,26.74870672100529,1.2402405587522929,2.6808696772000484,1.1112851936352552,2.828075503109695,10.588334557045133,42.36098877895759,0.9830703885162724,0.6364947989660359,2.0598294423149084,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
25,True,36971.78726573376,38472.92968297005,1.2184661885224912,92.80629728668512,0.08057767578908494,161.7384784796055,1.9148457896707005,0.8096382736823615,1.1608787971824217,2.260752570624836,6.895554827504252,44.83017678444766,1.027553644313615,0.21312733310401344,2.119388451764213,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
1,True,36971.78726573376,38529.47691679001,1.2184661885224912,92.80629728668512,0.08057767578908494,161.7384784796055,1.9148457896707005,0.8096382736823615,1.1608787971824217,2.260752570624836,6.895554827504252,44.83017678444766,1.027553644313615,0.21312733310401344,2.119388451764213,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
13,True,36971.78726573376,38567.10826730728,1.2184661885224912,92.80629728668512,0.08057767578908494,161.7384784796055,1.9148457896707005,0.8096382736823615,1.1608787971824217,2.260752570624836,6.895554827504252,44.83017678444766,1.027553644313615,0.21312733310401344,2.119388451764213,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
33,True,36971.78726573376,38614.602531433105,1.2184661885224912,92.80629728668512,0.08057767578908494,161.7384784796055,1.9148457896707005,0.8096382736823615,1.1608787971824217,2.260752570624836,6.895554827504252,44.83017678444766,1.027553644313615,0.21312733310401344,2.119388451764213,5.1,169,0.013139,47.3,2.415,1.458,1.293,2.475,14.3,20.5,0.654,0.72,2.9
