timestamp,mechanism,run_number,n_params,n_data,success,converged,nll,aic,bic,message,n2,N2,k,k_max,tau,r21,r23,R21,R23,burst_size,n_inner,alpha,beta_k,beta_tau,beta_tau2,beta2_k,beta3_k,params_json
2025-11-18T07:39:14,fixed_burst,1,12,1423,True,False,6983.766683475838,,,Maximum number of iterations has been exceeded.,8.0,799.0,0.0206110678053611,,,0.6550388799944991,2.972312208725863,0.5710064294274503,4.684612883006826,2.0,,0.43291296491207987,0.4437208544330298,,,0.4966533896359967,0.2382395633683944,"{""n2"": 8.0, ""N2"": 799.0, ""k"": 0.0206110678053611, ""r21"": 0.6550388799944991, ""r23"": 2.972312208725863, ""R21"": 0.5710064294274503, ""R23"": 4.684612883006826, ""burst_size"": 2.0, ""alpha"": 0.43291296491207987, ""beta_k"": 0.4437208544330298, ""beta2_k"": 0.4966533896359967, ""beta3_k"": 0.2382395633683944}"
2025-11-18T07:39:14,fixed_burst,2,12,1423,True,False,6983.827785923659,,,Maximum number of iterations has been exceeded.,13.0,420.0,0.011272542256710469,,,0.6979532949256102,3.14940038344881,0.5305101266572807,4.86813408898423,4.0,,0.3629359435449599,0.42599165114698023,,,0.48005882426039237,0.23043425619456664,"{""n2"": 13.0, ""N2"": 420.0, ""k"": 0.011272542256710469, ""r21"": 0.6979532949256102, ""r23"": 3.14940038344881, ""R21"": 0.5305101266572807, ""R23"": 4.86813408898423, ""burst_size"": 4.0, ""alpha"": 0.3629359435449599, ""beta_k"": 0.42599165114698023, ""beta2_k"": 0.48005882426039237, ""beta3_k"": 0.23043425619456664}"
2025-11-18T07:39:14,fixed_burst,3,12,1423,True,False,6983.7909111909585,,,Maximum number of iterations has been exceeded.,5.0,354.0,0.02699538489252116,,,0.7171921587622583,2.5435562960354208,0.45081467296343036,4.256531561865275,2.0,,0.4527317667473943,0.4496226990224557,,,0.5024947540253636,0.24466729487870043,"{""n2"": 5.0, ""N2"": 354.0, ""k"": 0.02699538489252116, ""r21"": 0.7171921587622583, ""r23"": 2.5435562960354208, ""R21"": 0.45081467296343036, ""R23"": 4.256531561865275, ""burst_size"": 2.0, ""alpha"": 0.4527317667473943, ""beta_k"": 0.4496226990224557, ""beta2_k"": 0.5024947540253636, ""beta3_k"": 0.24466729487870043}"
2025-11-18T07:39:14,fixed_burst,4,12,1423,True,False,6984.098004109808,,,Maximum number of iterations has been exceeded.,8.0,255.0,0.013874918075237871,,,0.702737621329206,2.6847018278805455,0.43472536333211287,4.1543928829302015,4.0,,0.5220231053515364,0.4387874290291549,,,0.48616841873013256,0.2310568470762624,"{""n2"": 8.0, ""N2"": 255.0, ""k"": 0.013874918075237871, ""r21"": 0.702737621329206, ""r23"": 2.6847018278805455, ""R21"": 0.43472536333211287, ""R23"": 4.1543928829302015, ""burst_size"": 4.0, ""alpha"": 0.5220231053515364, ""beta_k"": 0.4387874290291549, ""beta2_k"": 0.48616841873013256, ""beta3_k"": 0.2310568470762624}"
2025-11-18T07:39:14,fixed_burst,5,12,1423,True,False,6983.664502032304,,,Maximum number of iterations has been exceeded.,7.0,288.0,0.017301642975664437,,,0.6934148800763134,2.3821278594892488,0.4246904960168989,4.096228824871714,3.0,,0.5445247863750031,0.4607065442842172,,,0.49792263952373644,0.24751586272435766,"{""n2"": 7.0, ""N2"": 288.0, ""k"": 0.017301642975664437, ""r21"": 0.6934148800763134, ""r23"": 2.3821278594892488, ""R21"": 0.4246904960168989, ""R23"": 4.096228824871714, ""burst_size"": 3.0, ""alpha"": 0.5445247863750031, ""beta_k"": 0.4607065442842172, ""beta2_k"": 0.49792263952373644, ""beta3_k"": 0.24751586272435766}"
2025-11-18T07:39:14,fixed_burst,6,12,1423,True,False,6983.978938800604,,,Maximum number of iterations has been exceeded.,12.0,475.0,0.014183568369974038,,,0.7066490298619001,2.965412227693079,0.5364134015559497,4.955777395453035,3.0,,0.45615458797926683,0.4300900560909183,,,0.47742905162381155,0.23140358393572052,"{""n2"": 12.0, ""N2"": 475.0, ""k"": 0.014183568369974038, ""r21"": 0.7066490298619001, ""r23"": 2.965412227693079, ""R21"": 0.5364134015559497, ""R23"": 4.955777395453035, ""burst_size"": 3.0, ""alpha"": 0.45615458797926683, ""beta_k"": 0.4300900560909183, ""beta2_k"": 0.47742905162381155, ""beta3_k"": 0.23140358393572052}"
2025-11-18T07:39:14,fixed_burst,7,12,1423,True,False,6983.30398618388,,,Maximum number of iterations has been exceeded.,8.0,828.0,0.012085459842529435,,,0.7781647390749098,2.857901432311724,0.4076646378936446,4.3307403990343545,5.0,,0.41284660599237005,0.4356258831183064,,,0.5170954335333573,0.23708367180613038,"{""n2"": 8.0, ""N2"": 828.0, ""k"": 0.012085459842529435, ""r21"": 0.7781647390749098, ""r23"": 2.857901432311724, ""R21"": 0.4076646378936446, ""R23"": 4.3307403990343545, ""burst_size"": 5.0, ""alpha"": 0.41284660599237005, ""beta_k"": 0.4356258831183064, ""beta2_k"": 0.5170954335333573, ""beta3_k"": 0.23708367180613038}"
2025-11-18T07:39:14,fixed_burst,8,12,1423,True,False,6981.962656547796,,,Maximum number of iterations has been exceeded.,3.0,291.0,0.030450344346132578,,,0.7163488116232015,3.262486808157888,0.40185114638152053,4.738404123866686,2.0,,0.4175612354247051,0.43631605002327783,,,0.49676123633106994,0.23886696633528998,"{""n2"": 3.0, ""N2"": 291.0, ""k"": 0.030450344346132578, ""r21"": 0.7163488116232015, ""r23"": 3.262486808157888, ""R21"": 0.40185114638152053, ""R23"": 4.738404123866686, ""burst_size"": 2.0, ""alpha"": 0.4175612354247051, ""beta_k"": 0.43631605002327783, ""beta2_k"": 0.49676123633106994, ""beta3_k"": 0.23886696633528998}"
2025-11-18T07:39:14,fixed_burst,9,12,1423,True,False,6983.629394867808,,,Maximum number of iterations has been exceeded.,7.0,841.0,0.02073689742473469,,,0.8657485220893224,3.732911547772787,0.5687461350146215,4.9277782037347215,2.0,,0.4488414842902399,0.435197456854819,,,0.4883820827824314,0.2351489134172131,"{""n2"": 7.0, ""N2"": 841.0, ""k"": 0.02073689742473469, ""r21"": 0.8657485220893224, ""r23"": 3.732911547772787, ""R21"": 0.5687461350146215, ""R23"": 4.9277782037347215, ""burst_size"": 2.0, ""alpha"": 0.4488414842902399, ""beta_k"": 0.435197456854819, ""beta2_k"": 0.4883820827824314, ""beta3_k"": 0.2351489134172131}"
2025-11-18T07:39:14,fixed_burst,10,12,1423,True,False,6983.74856373507,,,Maximum number of iterations has been exceeded.,8.0,625.0,0.021010402539498072,,,0.6710290880138392,2.982624774298502,0.5279626572222343,4.586495472063333,2.0,,0.3934727641577363,0.43363084478097313,,,0.48895237932255076,0.2349904634065534,"{""n2"": 8.0, ""N2"": 625.0, ""k"": 0.021010402539498072, ""r21"": 0.6710290880138392, ""r23"": 2.982624774298502, ""R21"": 0.5279626572222343, ""R23"": 4.586495472063333, ""burst_size"": 2.0, ""alpha"": 0.3934727641577363, ""beta_k"": 0.43363084478097313, ""beta2_k"": 0.48895237932255076, ""beta3_k"": 0.2349904634065534}"
